SITECODE,LCODE,SDATE,SECTION,FIELDNAME,VALUE
T01,1,01-Apr-95,4,XX,0
T01,1,01-Apr-95,5,XX,0
T01,1,01-Apr-95,6,XX,0
T01,1,01-Apr-95,7,XX,0
T01,1,01-Apr-95,8,XX,0
T01,1,01-Apr-95,9,XX,0
T01,1,01-Apr-95,10,XX,0
T01,1,01-Apr-95,11,XX,0
T01,1,01-Apr-95,12,XX,0
T01,1,10-Apr-95,1,XX,0
T01,1,10-Apr-95,2,XX,0
T01,1,10-Apr-95,3,XX,0
T01,1,10-Apr-95,4,2,2
T01,1,10-Apr-95,5,XX,0
T01,1,10-Apr-95,6,XX,0
T01,1,10-Apr-95,7,2,1
T01,1,10-Apr-95,8,2,1
T01,1,10-Apr-95,9,XX,0
T01,1,10-Apr-95,10,XX,0
T01,1,10-Apr-95,11,XX,0
T01,1,10-Apr-95,12,XX,0
T01,1,25-Apr-95,1,XX,0
T01,1,25-Apr-95,2,XX,0
T01,1,25-Apr-95,3,XX,0
T01,1,25-Apr-95,4,2,2
T01,1,25-Apr-95,5,84,1
T01,1,25-Apr-95,6,4,1
T01,1,25-Apr-95,6,84,1
T01,1,25-Apr-95,7,2,2
T01,1,25-Apr-95,7,4,1
T01,1,25-Apr-95,8,54,1
T01,1,25-Apr-95,9,XX,0
T01,1,25-Apr-95,10,XX,0
T01,1,25-Apr-95,11,XX,0
T01,1,25-Apr-95,12,XX,0
T01,1,02-May-95,1,XX,0
T01,1,02-May-95,2,XX,0
T01,1,02-May-95,3,84,1
T01,1,02-May-95,4,XX,0
T01,1,02-May-95,5,100,2
T01,1,02-May-95,5,84,1
T01,1,02-May-95,6,XX,0
T01,1,02-May-95,7,2,3
T01,1,02-May-95,8,84,1
T01,1,02-May-95,9,100,2
T01,1,02-May-95,9,84,2
T01,1,02-May-95,10,XX,0
T01,1,02-May-95,11,XX,0
T01,1,02-May-95,12,XX,0
T01,1,06-May-95,1,100,1
T01,1,06-May-95,2,99,1
T01,1,06-May-95,3,XX,0
T01,1,06-May-95,4,100,1
T01,1,06-May-95,5,100,3
T01,1,06-May-95,6,XX,0
T01,1,06-May-95,7,2,1
T01,1,06-May-95,8,100,3
T01,1,06-May-95,8,2,1
T01,1,06-May-95,8,54,1
T01,1,06-May-95,8,84,3
T01,1,06-May-95,9,100,1
T01,1,06-May-95,9,2,2
T01,1,06-May-95,9,4,1
T01,1,06-May-95,9,84,1
T01,1,06-May-95,10,100,1
T01,1,06-May-95,11,XX,0
T01,1,06-May-95,12,XX,0
T01,1,19-May-95,1,XX,0
T01,1,19-May-95,2,4,1
T01,1,19-May-95,3,XX,0
T01,1,19-May-95,4,100,1
T01,1,19-May-95,4,4,1
T01,1,19-May-95,5,XX,0
T01,1,19-May-95,6,XX,0
T01,1,19-May-95,7,XX,0
T01,1,19-May-95,8,100,6
T01,1,19-May-95,9,99,1
T01,1,19-May-95,10,XX,0
T01,1,19-May-95,11,XX,0
T01,1,19-May-95,12,XX,0
T01,1,23-May-95,1,XX,0
T01,1,23-May-95,2,XX,0
T01,1,23-May-95,3,XX,0
T01,1,23-May-95,4,2,3
T01,1,23-May-95,4,54,1
T01,1,23-May-95,5,2,2
T01,1,23-May-95,5,84,1
T01,1,23-May-95,6,XX,0
T01,1,23-May-95,7,100,1
T01,1,23-May-95,7,2,1
T01,1,23-May-95,8,100,5
T01,1,23-May-95,8,84,1
T01,1,23-May-95,9,100,6
T01,1,23-May-95,9,4,1
T01,1,23-May-95,9,84,1
T01,1,23-May-95,10,XX,0
T01,1,23-May-95,11,XX,0
T01,1,23-May-95,12,2,1
T01,1,02-Jun-95,1,XX,0
T01,1,02-Jun-95,2,XX,0
T01,1,02-Jun-95,3,XX,0
T01,1,02-Jun-95,4,XX,0
T01,1,02-Jun-95,5,XX,0
T01,1,02-Jun-95,6,XX,0
T01,1,02-Jun-95,7,XX,0
T01,1,02-Jun-95,8,100,3
T01,1,02-Jun-95,8,98,4
T01,1,02-Jun-95,8,99,2
T01,1,02-Jun-95,9,100,1
T01,1,02-Jun-95,9,99,1
T01,1,02-Jun-95,10,XX,0
T01,1,02-Jun-95,11,XX,0
T01,1,02-Jun-95,12,XX,0
T01,1,07-Jun-95,1,XX,0
T01,1,07-Jun-95,2,93,1
T01,1,07-Jun-95,3,XX,0
T01,1,07-Jun-95,4,98,1
T01,1,07-Jun-95,5,93,1
T01,1,07-Jun-95,6,XX,0
T01,1,07-Jun-95,7,2,2
T01,1,07-Jun-95,8,100,5
T01,1,07-Jun-95,8,2,1
T01,1,07-Jun-95,8,98,2
T01,1,07-Jun-95,8,99,5
T01,1,07-Jun-95,9,2,1
T01,1,07-Jun-95,10,XX,0
T01,1,07-Jun-95,11,XX,0
T01,1,07-Jun-95,12,XX,0
T01,1,15-Jun-95,1,XX,0
T01,1,15-Jun-95,2,XX,0
T01,1,15-Jun-95,3,XX,0
T01,1,15-Jun-95,4,88,1
T01,1,15-Jun-95,5,XX,0
T01,1,15-Jun-95,6,XX,0
T01,1,15-Jun-95,7,XX,0
T01,1,15-Jun-95,8,100,1
T01,1,15-Jun-95,8,99,2
T01,1,15-Jun-95,9,100,1
T01,1,15-Jun-95,10,XX,0
T01,1,15-Jun-95,11,XX,0
T01,1,15-Jun-95,12,XX,0
T01,1,20-Jun-95,1,XX,0
T01,1,20-Jun-95,2,XX,0
T01,1,20-Jun-95,3,XX,0
T01,1,20-Jun-95,4,88,1
T01,1,20-Jun-95,5,XX,0
T01,1,20-Jun-95,6,XX,0
T01,1,20-Jun-95,7,2,1
T01,1,20-Jun-95,8,XX,0
T01,1,20-Jun-95,9,100,1
T01,1,20-Jun-95,10,XX,0
T01,1,20-Jun-95,11,XX,0
T01,1,20-Jun-95,12,XX,0
T01,1,27-Jun-95,1,XX,0
T01,1,27-Jun-95,2,75,2
T01,1,27-Jun-95,2,88,1
T01,1,27-Jun-95,3,88,2
T01,1,27-Jun-95,4,2,3
T01,1,27-Jun-95,4,88,2
T01,1,27-Jun-95,5,2,2
T01,1,27-Jun-95,5,88,1
T01,1,27-Jun-95,5,98,1
T01,1,27-Jun-95,6,2,1
T01,1,27-Jun-95,6,88,1
T01,1,27-Jun-95,7,XX,0
T01,1,27-Jun-95,8,2,6
T01,1,27-Jun-95,8,75,4
T01,1,27-Jun-95,8,88,3
T01,1,27-Jun-95,9,100,1
T01,1,27-Jun-95,10,XX,0
T01,1,27-Jun-95,11,XX,0
T01,1,27-Jun-95,12,XX,0
T01,1,04-Jul-95,1,XX,0
T01,1,04-Jul-95,2,2,1
T01,1,04-Jul-95,3,2,1
T01,1,04-Jul-95,4,2,1
T01,1,04-Jul-95,4,75,1
T01,1,04-Jul-95,5,2,1
T01,1,04-Jul-95,5,88,1
T01,1,04-Jul-95,6,XX,0
T01,1,04-Jul-95,7,2,1
T01,1,04-Jul-95,8,2,4
T01,1,04-Jul-95,8,8,1
T01,1,04-Jul-95,9,75,3
T01,1,04-Jul-95,9,8,3
T01,1,04-Jul-95,10,XX,0
T01,1,04-Jul-95,11,2,2
T01,1,04-Jul-95,12,XX,0
T01,1,12-Jul-95,1,75,1
T01,1,12-Jul-95,2,122,1
T01,1,12-Jul-95,2,75,1
T01,1,12-Jul-95,2,99,3
T01,1,12-Jul-95,3,XX,0
T01,1,12-Jul-95,4,100,4
T01,1,12-Jul-95,4,122,4
T01,1,12-Jul-95,4,2,2
T01,1,12-Jul-95,4,75,1
T01,1,12-Jul-95,4,76,1
T01,1,12-Jul-95,4,8,5
T01,1,12-Jul-95,4,99,3
T01,1,12-Jul-95,5,100,2
T01,1,12-Jul-95,5,2,1
T01,1,12-Jul-95,5,75,3
T01,1,12-Jul-95,5,76,1
T01,1,12-Jul-95,5,8,2
T01,1,12-Jul-95,5,99,3
T01,1,12-Jul-95,6,100,1
T01,1,12-Jul-95,7,75,1
T01,1,12-Jul-95,7,8,4
T01,1,12-Jul-95,7,99,1
T01,1,12-Jul-95,8,2,2
T01,1,12-Jul-95,8,8,5
T01,1,12-Jul-95,9,100,3
T01,1,12-Jul-95,9,122,1
T01,1,12-Jul-95,9,2,1
T01,1,12-Jul-95,9,75,1
T01,1,12-Jul-95,9,8,8
T01,1,12-Jul-95,9,98,3
T01,1,12-Jul-95,9,99,2
T01,1,12-Jul-95,10,122,1
T01,1,12-Jul-95,11,XX,0
T01,1,12-Jul-95,12,XX,0
T01,1,17-Jul-95,1,122,1
T01,1,17-Jul-95,2,76,3
T01,1,17-Jul-95,2,98,1
T01,1,17-Jul-95,2,99,1
T01,1,17-Jul-95,3,XX,0
T01,1,17-Jul-95,4,2,1
T01,1,17-Jul-95,4,99,2
T01,1,17-Jul-95,5,75,2
T01,1,17-Jul-95,5,76,6
T01,1,17-Jul-95,5,8,1
T01,1,17-Jul-95,5,99,2
T01,1,17-Jul-95,6,75,1
T01,1,17-Jul-95,6,76,1
T01,1,17-Jul-95,6,99,1
T01,1,17-Jul-95,7,8,4
T01,1,17-Jul-95,8,100,1
T01,1,17-Jul-95,8,2,1
T01,1,17-Jul-95,8,8,1
T01,1,17-Jul-95,8,98,1
T01,1,17-Jul-95,9,100,4
T01,1,17-Jul-95,9,75,3
T01,1,17-Jul-95,9,76,1
T01,1,17-Jul-95,9,8,14
T01,1,17-Jul-95,9,98,1
T01,1,17-Jul-95,9,99,4
T01,1,17-Jul-95,10,XX,0
T01,1,17-Jul-95,11,XX,0
T01,1,17-Jul-95,12,XX,0
T01,1,24-Jul-95,1,100,2
T01,1,24-Jul-95,1,75,1
T01,1,24-Jul-95,2,100,8
T01,1,24-Jul-95,2,54,3
T01,1,24-Jul-95,2,75,3
T01,1,24-Jul-95,2,76,7
T01,1,24-Jul-95,2,98,3
T01,1,24-Jul-95,2,99,1
T01,1,24-Jul-95,3,100,2
T01,1,24-Jul-95,3,75,1
T01,1,24-Jul-95,3,76,1
T01,1,24-Jul-95,3,8,1
T01,1,24-Jul-95,3,98,1
T01,1,24-Jul-95,3,99,1
T01,1,24-Jul-95,4,100,13
T01,1,24-Jul-95,4,54,1
T01,1,24-Jul-95,4,76,2
T01,1,24-Jul-95,4,93,1
T01,1,24-Jul-95,4,98,1
T01,1,24-Jul-95,4,99,5
T01,1,24-Jul-95,5,100,3
T01,1,24-Jul-95,5,104,1
T01,1,24-Jul-95,5,2,3
T01,1,24-Jul-95,5,54,2
T01,1,24-Jul-95,5,75,4
T01,1,24-Jul-95,5,76,12
T01,1,24-Jul-95,5,8,1
T01,1,24-Jul-95,5,84,2
T01,1,24-Jul-95,5,93,1
T01,1,24-Jul-95,5,98,1
T01,1,24-Jul-95,5,99,4
T01,1,24-Jul-95,6,100,13
T01,1,24-Jul-95,6,76,4
T01,1,24-Jul-95,6,99,1
T01,1,24-Jul-95,7,75,1
T01,1,24-Jul-95,7,76,9
T01,1,24-Jul-95,7,8,1
T01,1,24-Jul-95,7,99,1
T01,1,24-Jul-95,8,100,4
T01,1,24-Jul-95,8,99,2
T01,1,24-Jul-95,9,100,5
T01,1,24-Jul-95,9,99,7
T01,1,24-Jul-95,10,100,3
T01,1,24-Jul-95,10,99,1
T01,1,24-Jul-95,11,100,1
T01,1,24-Jul-95,11,76,1
T01,1,24-Jul-95,12,100,1
T01,1,24-Jul-95,12,2,1
T01,1,24-Jul-95,12,75,1
T01,1,24-Jul-95,12,76,1
T01,1,24-Jul-95,12,98,1
T01,1,31-Jul-95,1,100,3
T01,1,31-Jul-95,2,100,2
T01,1,31-Jul-95,2,75,3
T01,1,31-Jul-95,2,76,1
T01,1,31-Jul-95,2,99,1
T01,1,31-Jul-95,3,100,7
T01,1,31-Jul-95,3,76,1
T01,1,31-Jul-95,3,99,1
T01,1,31-Jul-95,4,100,5
T01,1,31-Jul-95,4,75,1
T01,1,31-Jul-95,4,76,3
T01,1,31-Jul-95,4,84,2
T01,1,31-Jul-95,4,98,1
T01,1,31-Jul-95,4,99,7
T01,1,31-Jul-95,5,100,2
T01,1,31-Jul-95,5,122,1
T01,1,31-Jul-95,5,75,5
T01,1,31-Jul-95,5,76,4
T01,1,31-Jul-95,5,84,2
T01,1,31-Jul-95,5,98,1
T01,1,31-Jul-95,5,99,4
T01,1,31-Jul-95,6,75,1
T01,1,31-Jul-95,6,76,1
T01,1,31-Jul-95,6,84,1
T01,1,31-Jul-95,6,99,2
T01,1,31-Jul-95,7,100,1
T01,1,31-Jul-95,7,76,2
T01,1,31-Jul-95,7,8,1
T01,1,31-Jul-95,7,99,2
T01,1,31-Jul-95,8,100,2
T01,1,31-Jul-95,9,100,1
T01,1,31-Jul-95,9,75,1
T01,1,31-Jul-95,9,99,6
T01,1,31-Jul-95,10,100,1
T01,1,31-Jul-95,10,75,3
T01,1,31-Jul-95,11,XX,0
T01,1,31-Jul-95,12,XX,0
T01,1,08-Aug-95,1,100,1
T01,1,08-Aug-95,1,75,1
T01,1,08-Aug-95,2,XX,0
T01,1,08-Aug-95,3,XX,0
T01,1,08-Aug-95,4,100,2
T01,1,08-Aug-95,4,76,1
T01,1,08-Aug-95,4,99,3
T01,1,08-Aug-95,5,76,1
T01,1,08-Aug-95,6,100,1
T01,1,08-Aug-95,6,75,1
T01,1,08-Aug-95,6,99,4
T01,1,08-Aug-95,7,100,2
T01,1,08-Aug-95,7,76,1
T01,1,08-Aug-95,7,99,2
T01,1,08-Aug-95,8,2,1
T01,1,08-Aug-95,9,75,2
T01,1,08-Aug-95,10,XX,0
T01,1,08-Aug-95,11,XX,0
T01,1,08-Aug-95,12,XX,0
T01,1,15-Aug-95,1,93,1
T01,1,15-Aug-95,2,100,1
T01,1,15-Aug-95,2,93,1
T01,1,15-Aug-95,2,99,1
T01,1,15-Aug-95,3,100,1
T01,1,15-Aug-95,3,99,1
T01,1,15-Aug-95,4,100,1
T01,1,15-Aug-95,4,99,4
T01,1,15-Aug-95,5,100,1
T01,1,15-Aug-95,6,100,1
T01,1,15-Aug-95,6,99,1
T01,1,15-Aug-95,7,XX,0
T01,1,15-Aug-95,8,100,2
T01,1,15-Aug-95,9,99,1
T01,1,15-Aug-95,10,100,1
T01,1,15-Aug-95,11,XX,0
T01,1,15-Aug-95,12,93,1
T01,1,21-Aug-95,1,100,1
T01,1,21-Aug-95,2,XX,0
T01,1,21-Aug-95,3,100,2
T01,1,21-Aug-95,3,99,3
T01,1,21-Aug-95,4,100,3
T01,1,21-Aug-95,4,98,1
T01,1,21-Aug-95,4,99,3
T01,1,21-Aug-95,5,99,2
T01,1,21-Aug-95,6,100,3
T01,1,21-Aug-95,6,99,2
T01,1,21-Aug-95,7,XX,0
T01,1,21-Aug-95,8,100,1
T01,1,21-Aug-95,9,100,2
T01,1,21-Aug-95,9,93,1
T01,1,21-Aug-95,9,99,1
T01,1,21-Aug-95,10,100,1
T01,1,21-Aug-95,11,XX,0
T01,1,21-Aug-95,12,100,1
T01,1,30-Aug-95,1,XX,0
T01,1,30-Aug-95,2,93,2
T01,1,30-Aug-95,3,100,1
T01,1,30-Aug-95,3,93,1
T01,1,30-Aug-95,4,100,2
T01,1,30-Aug-95,4,93,1
T01,1,30-Aug-95,4,99,2
T01,1,30-Aug-95,5,100,3
T01,1,30-Aug-95,5,99,2
T01,1,30-Aug-95,6,100,2
T01,1,30-Aug-95,6,99,1
T01,1,30-Aug-95,7,100,1
T01,1,30-Aug-95,8,XX,0
T01,1,30-Aug-95,9,100,1
T01,1,30-Aug-95,9,99,1
T01,1,30-Aug-95,10,XX,0
T01,1,30-Aug-95,11,XX,0
T01,1,30-Aug-95,12,100,2
T01,1,05-Sep-95,1,XX,0
T01,1,05-Sep-95,2,100,1
T01,1,05-Sep-95,2,93,1
T01,1,05-Sep-95,3,XX,0
T01,1,05-Sep-95,4,XX,0
T01,1,05-Sep-95,5,XX,0
T01,1,05-Sep-95,6,XX,0
T01,1,05-Sep-95,7,XX,0
T01,1,05-Sep-95,8,XX,0
T01,1,05-Sep-95,9,XX,0
T01,1,05-Sep-95,10,XX,0
T01,1,05-Sep-95,11,XX,0
T01,1,05-Sep-95,12,100,1
T01,1,09-Sep-95,1,XX,0
T01,1,09-Sep-95,2,100,1
T01,1,09-Sep-95,2,93,1
T01,1,09-Sep-95,3,99,1
T01,1,09-Sep-95,4,XX,0
T01,1,09-Sep-95,5,XX,0
T01,1,09-Sep-95,6,99,1
T01,1,09-Sep-95,7,XX,0
T01,1,09-Sep-95,8,100,1
T01,1,09-Sep-95,9,84,1
T01,1,09-Sep-95,9,99,1
T01,1,09-Sep-95,10,XX,0
T01,1,09-Sep-95,11,99,1
T01,1,09-Sep-95,12,XX,0
T01,1,19-Sep-95,1,XX,0
T01,1,19-Sep-95,2,XX,0
T01,1,19-Sep-95,3,XX,0
T01,1,19-Sep-95,4,XX,0
T01,1,19-Sep-95,5,100,1
T01,1,19-Sep-95,6,100,1
T01,1,19-Sep-95,7,XX,0
T01,1,19-Sep-95,8,XX,0
T01,1,19-Sep-95,9,XX,0
T01,1,19-Sep-95,10,XX,0
T01,1,19-Sep-95,11,XX,0
T01,1,19-Sep-95,12,XX,0
T01,1,27-Sep-95,1,XX,0
T01,1,27-Sep-95,2,XX,0
T01,1,27-Sep-95,3,XX,0
T01,1,27-Sep-95,4,XX,0
T01,1,27-Sep-95,5,XX,0
T01,1,27-Sep-95,6,XX,0
T01,1,27-Sep-95,7,XX,0
T01,1,27-Sep-95,8,XX,0
T01,1,27-Sep-95,9,XX,0
T01,1,27-Sep-95,10,XX,0
T01,1,27-Sep-95,11,XX,0
T01,1,27-Sep-95,12,XX,0
T01,1,09-Apr-96,1,XX,0
T01,1,09-Apr-96,2,XX,0
T01,1,09-Apr-96,3,XX,0
T01,1,09-Apr-96,4,XX,0
T01,1,09-Apr-96,5,XX,0
T01,1,09-Apr-96,6,XX,0
T01,1,09-Apr-96,7,XX,0
T01,1,09-Apr-96,8,XX,0
T01,1,09-Apr-96,9,XX,0
T01,1,09-Apr-96,10,XX,0
T01,1,09-Apr-96,11,XX,0
T01,1,09-Apr-96,12,XX,0
T01,1,15-Apr-96,1,XX,0
T01,1,15-Apr-96,2,XX,0
T01,1,15-Apr-96,3,XX,0
T01,1,15-Apr-96,4,XX,0
T01,1,15-Apr-96,5,XX,0
T01,1,15-Apr-96,6,XX,0
T01,1,15-Apr-96,7,XX,0
T01,1,15-Apr-96,8,XX,0
T01,1,15-Apr-96,9,XX,0
T01,1,15-Apr-96,10,XX,0
T01,1,15-Apr-96,11,XX,0
T01,1,15-Apr-96,12,XX,0
T01,1,25-Apr-96,1,XX,0
T01,1,25-Apr-96,2,XX,0
T01,1,25-Apr-96,3,XX,0
T01,1,25-Apr-96,4,84,1
T01,1,25-Apr-96,5,XX,0
T01,1,25-Apr-96,6,XX,0
T01,1,25-Apr-96,7,XX,0
T01,1,25-Apr-96,8,XX,0
T01,1,25-Apr-96,9,XX,0
T01,1,25-Apr-96,10,XX,0
T01,1,25-Apr-96,11,84,1
T01,1,25-Apr-96,12,XX,0
T01,1,30-Apr-96,1,XX,0
T01,1,30-Apr-96,2,XX,0
T01,1,30-Apr-96,3,XX,0
T01,1,30-Apr-96,4,2,2
T01,1,30-Apr-96,5,XX,0
T01,1,30-Apr-96,6,104,1
T01,1,30-Apr-96,7,2,2
T01,1,30-Apr-96,8,XX,0
T01,1,30-Apr-96,9,XX,0
T01,1,30-Apr-96,10,XX,0
T01,1,30-Apr-96,11,XX,0
T01,1,30-Apr-96,12,XX,0
T01,1,13-May-96,1,4,1
T01,1,13-May-96,2,4,1
T01,1,13-May-96,3,XX,0
T01,1,13-May-96,4,100,1
T01,1,13-May-96,4,2,5
T01,1,13-May-96,4,4,2
T01,1,13-May-96,4,84,1
T01,1,13-May-96,5,XX,0
T01,1,13-May-96,6,XX,0
T01,1,13-May-96,7,2,2
T01,1,13-May-96,8,4,2
T01,1,13-May-96,9,84,1
T01,1,13-May-96,10,XX,0
T01,1,13-May-96,11,XX,0
T01,1,13-May-96,12,XX,0
T01,1,20-May-96,1,XX,0
T01,1,20-May-96,2,XX,0
T01,1,20-May-96,3,XX,0
T01,1,20-May-96,4,2,2
T01,1,20-May-96,4,84,1
T01,1,20-May-96,5,XX,0
T01,1,20-May-96,6,99,1
T01,1,20-May-96,7,XX,0
T01,1,20-May-96,8,XX,0
T01,1,20-May-96,9,XX,0
T01,1,20-May-96,10,XX,0
T01,1,20-May-96,11,XX,0
T01,1,20-May-96,12,XX,0
T01,1,30-May-96,1,XX,0
T01,1,30-May-96,2,XX,0
T01,1,30-May-96,3,100,3
T01,1,30-May-96,3,4,1
T01,1,30-May-96,4,100,3
T01,1,30-May-96,4,2,3
T01,1,30-May-96,4,4,1
T01,1,30-May-96,4,84,1
T01,1,30-May-96,4,99,1
T01,1,30-May-96,5,100,1
T01,1,30-May-96,5,4,1
T01,1,30-May-96,6,100,2
T01,1,30-May-96,7,2,1
T01,1,30-May-96,8,2,1
T01,1,30-May-96,9,XX,0
T01,1,30-May-96,10,2,1
T01,1,30-May-96,11,XX,0
T01,1,30-May-96,12,99,1
T01,1,06-Jun-96,1,XX,0
T01,1,06-Jun-96,2,4,1
T01,1,06-Jun-96,3,99,2
T01,1,06-Jun-96,4,123,2
T01,1,06-Jun-96,4,4,1
T01,1,06-Jun-96,4,99,1
T01,1,06-Jun-96,5,XX,0
T01,1,06-Jun-96,6,100,2
T01,1,06-Jun-96,6,4,1
T01,1,06-Jun-96,7,84,1
T01,1,06-Jun-96,8,122,1
T01,1,06-Jun-96,8,2,1
T01,1,06-Jun-96,9,99,1
T01,1,06-Jun-96,10,XX,0
T01,1,06-Jun-96,11,XX,0
T01,1,06-Jun-96,12,XX,0
T01,1,13-Jun-96,1,XX,0
T01,1,13-Jun-96,2,XX,0
T01,1,13-Jun-96,3,XX,0
T01,1,13-Jun-96,4,99,1
T01,1,13-Jun-96,5,100,1
T01,1,13-Jun-96,6,XX,0
T01,1,13-Jun-96,7,123,1
T01,1,13-Jun-96,7,2,1
T01,1,13-Jun-96,8,XX,0
T01,1,13-Jun-96,9,123,1
T01,1,13-Jun-96,10,XX,0
T01,1,13-Jun-96,11,XX,0
T01,1,13-Jun-96,12,XX,0
T01,1,17-Jun-96,1,XX,0
T01,1,17-Jun-96,2,123,1
T01,1,17-Jun-96,2,93,1
T01,1,17-Jun-96,3,XX,0
T01,1,17-Jun-96,4,2,1
T01,1,17-Jun-96,4,99,1
T01,1,17-Jun-96,5,XX,0
T01,1,17-Jun-96,6,XX,0
T01,1,17-Jun-96,7,123,1
T01,1,17-Jun-96,8,XX,0
T01,1,17-Jun-96,9,XX,0
T01,1,17-Jun-96,10,122,1
T01,1,17-Jun-96,11,122,1
T01,1,17-Jun-96,12,100,1
T01,1,25-Jun-96,1,XX,0
T01,1,25-Jun-96,2,123,1
T01,1,25-Jun-96,3,XX,0
T01,1,25-Jun-96,4,2,1
T01,1,25-Jun-96,4,88,1
T01,1,25-Jun-96,5,XX,0
T01,1,25-Jun-96,6,88,1
T01,1,25-Jun-96,7,XX,0
T01,1,25-Jun-96,8,XX,0
T01,1,25-Jun-96,9,XX,0
T01,1,25-Jun-96,10,XX,0
T01,1,25-Jun-96,11,123,1
T01,1,25-Jun-96,12,XX,0
T01,1,08-Jul-96,1,XX,0
T01,1,08-Jul-96,2,88,1
T01,1,08-Jul-96,3,XX,0
T01,1,08-Jul-96,4,2,2
T01,1,08-Jul-96,4,98,1
T01,1,08-Jul-96,5,54,1
T01,1,08-Jul-96,5,88,1
T01,1,08-Jul-96,6,88,3
T01,1,08-Jul-96,7,XX,0
T01,1,08-Jul-96,8,XX,0
T01,1,08-Jul-96,9,XX,0
T01,1,08-Jul-96,10,XX,0
T01,1,08-Jul-96,11,XX,0
T01,1,08-Jul-96,12,XX,0
T01,1,15-Jul-96,1,75,1
T01,1,15-Jul-96,2,XX,0
T01,1,15-Jul-96,3,XX,0
T01,1,15-Jul-96,4,100,1
T01,1,15-Jul-96,4,75,1
T01,1,15-Jul-96,4,8,2
T01,1,15-Jul-96,4,88,2
T01,1,15-Jul-96,5,75,2
T01,1,15-Jul-96,5,8,1
T01,1,15-Jul-96,6,75,2
T01,1,15-Jul-96,6,88,7
T01,1,15-Jul-96,7,2,2
T01,1,15-Jul-96,7,75,3
T01,1,15-Jul-96,7,8,2
T01,1,15-Jul-96,8,2,3
T01,1,15-Jul-96,9,2,2
T01,1,15-Jul-96,9,8,3
T01,1,15-Jul-96,10,XX,0
T01,1,15-Jul-96,11,2,1
T01,1,15-Jul-96,11,75,1
T01,1,15-Jul-96,12,88,1
T01,1,23-Jul-96,1,99,1
T01,1,23-Jul-96,2,75,2
T01,1,23-Jul-96,2,76,7
T01,1,23-Jul-96,2,8,1
T01,1,23-Jul-96,2,98,1
T01,1,23-Jul-96,3,76,1
T01,1,23-Jul-96,3,88,2
T01,1,23-Jul-96,4,100,2
T01,1,23-Jul-96,4,2,2
T01,1,23-Jul-96,4,75,3
T01,1,23-Jul-96,4,76,2
T01,1,23-Jul-96,4,8,2
T01,1,23-Jul-96,4,99,5
T01,1,23-Jul-96,5,2,1
T01,1,23-Jul-96,5,75,2
T01,1,23-Jul-96,5,76,10
T01,1,23-Jul-96,5,88,2
T01,1,23-Jul-96,5,99,1
T01,1,23-Jul-96,6,100,1
T01,1,23-Jul-96,6,104,1
T01,1,23-Jul-96,6,75,1
T01,1,23-Jul-96,6,76,6
T01,1,23-Jul-96,6,84,1
T01,1,23-Jul-96,6,88,1
T01,1,23-Jul-96,6,98,1
T01,1,23-Jul-96,6,99,1
T01,1,23-Jul-96,7,123,1
T01,1,23-Jul-96,7,2,1
T01,1,23-Jul-96,7,75,4
T01,1,23-Jul-96,7,76,12
T01,1,23-Jul-96,7,98,1
T01,1,23-Jul-96,8,75,1
T01,1,23-Jul-96,9,123,1
T01,1,23-Jul-96,9,75,2
T01,1,23-Jul-96,9,8,1
T01,1,23-Jul-96,9,88,1
T01,1,23-Jul-96,9,99,2
T01,1,23-Jul-96,10,75,1
T01,1,23-Jul-96,11,123,1
T01,1,23-Jul-96,12,2,1
T01,1,29-Jul-96,1,123,5
T01,1,29-Jul-96,2,123,1
T01,1,29-Jul-96,2,75,1
T01,1,29-Jul-96,2,76,3
T01,1,29-Jul-96,2,99,1
T01,1,29-Jul-96,3,XX,0
T01,1,29-Jul-96,4,100,4
T01,1,29-Jul-96,4,104,1
T01,1,29-Jul-96,4,122,1
T01,1,29-Jul-96,4,123,1
T01,1,29-Jul-96,4,75,4
T01,1,29-Jul-96,4,76,7
T01,1,29-Jul-96,4,8,1
T01,1,29-Jul-96,4,84,3
T01,1,29-Jul-96,4,98,1
T01,1,29-Jul-96,4,99,20
T01,1,29-Jul-96,5,123,4
T01,1,29-Jul-96,5,2,1
T01,1,29-Jul-96,5,54,1
T01,1,29-Jul-96,5,75,3
T01,1,29-Jul-96,5,76,12
T01,1,29-Jul-96,5,99,3
T01,1,29-Jul-96,6,100,3
T01,1,29-Jul-96,6,104,1
T01,1,29-Jul-96,6,122,1
T01,1,29-Jul-96,6,123,9
T01,1,29-Jul-96,6,54,2
T01,1,29-Jul-96,6,75,2
T01,1,29-Jul-96,6,76,4
T01,1,29-Jul-96,6,84,3
T01,1,29-Jul-96,6,88,2
T01,1,29-Jul-96,6,98,1
T01,1,29-Jul-96,6,99,4
T01,1,29-Jul-96,7,123,3
T01,1,29-Jul-96,7,2,1
T01,1,29-Jul-96,7,75,1
T01,1,29-Jul-96,7,76,5
T01,1,29-Jul-96,8,100,1
T01,1,29-Jul-96,8,122,5
T01,1,29-Jul-96,8,123,1
T01,1,29-Jul-96,8,2,2
T01,1,29-Jul-96,8,75,1
T01,1,29-Jul-96,8,76,2
T01,1,29-Jul-96,8,99,3
T01,1,29-Jul-96,9,100,4
T01,1,29-Jul-96,9,123,9
T01,1,29-Jul-96,9,76,2
